"tripduration","start_time","end_time","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender","bike type"
171,"2019-11-06 14:58:45.3190","2019-11-06 15:01:36.3580",29,"4th Street S & 19th Ave",44.97003,-93.24519,190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,3479,"Subscriber",1994,1,"Classic"
185,"2019-11-06 14:59:07.4520","2019-11-06 15:02:12.9120",NULL,NULL,45.01,-93.26,NULL,NULL,45.01,-93.25,2360,"Subscriber",1987,0,"Dockless"
13789,"2019-11-06 14:59:30.5990","2019-11-06 18:49:20.2930",NULL,NULL,44.98,-93.27,NULL,NULL,44.98,-93.27,2772,"Customer",1991,1,"Dockless"
323,"2019-11-06 14:59:45.4260","2019-11-06 15:05:09.3950",NULL,NULL,44.98,-93.25,NULL,NULL,44.97,-93.25,2273,"Subscriber",1989,2,"Dockless"
252,"2019-11-06 15:01:22.0120","2019-11-06 15:05:34.1780",149,"N 4th Ave & W River Parkway",44.988461,-93.269087,23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,916,"Subscriber",1981,1,"Classic"
361,"2019-11-06 15:01:55.8520","2019-11-06 15:07:57.5420",49,"Franklin & 28th Ave",44.962701,-93.230893,4,"Riverside Ave & 23rd Ave S",44.967115,-93.240149,715,"Subscriber",1963,2,"Classic"
247,"2019-11-06 15:02:36.5420","2019-11-06 15:06:44.4460",NULL,NULL,44.97,-93.24,NULL,NULL,44.98,-93.23,2680,"Subscriber",2001,1,"Dockless"
315,"2019-11-06 15:03:30.5220","2019-11-06 15:08:46.4970",31,"Hennepin County Government Center",44.976602,-93.266701,148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,709,"Subscriber",1990,1,"Classic"
601,"2019-11-06 15:05:54.0420","2019-11-06 15:15:55.3730",NULL,NULL,44.98,-93.26,NULL,NULL,44.97,-93.27,2910,"Subscriber",1987,1,"Dockless"
335,"2019-11-06 15:05:54.2450","2019-11-06 15:11:30.0130",190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,204,"SE 7th Street & 10th Ave SE",44.985576,-93.238743,3479,"Subscriber",1982,1,"Classic"
2061,"2019-11-06 15:06:18.5180","2019-11-06 15:40:40.1650",23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,3446,"Subscriber",1981,1,"Classic"
1483,"2019-11-06 15:07:17.8570","2019-11-06 15:32:00.9330",30,"Washington & Marquette",44.98101454012148,-93.2668849825859,117,"Central Ave NE & 22nd Ave NE",45.00994,-93.247114,1273,"Subscriber",1963,2,"Classic"
831,"2019-11-06 15:07:48.2270","2019-11-06 15:21:40.1250",27,"Williamson Hall",44.977406,-93.234911,205,"University Ave SE & SE Bedford Street",44.96876,-93.21003,734,"Subscriber",1978,2,"Classic"
642,"2019-11-06 15:08:10.6330","2019-11-06 15:18:53.0080",28,"Mayo Memorial Building",44.97209,-93.23206,41,"Currie Park",44.969225,-93.251136,542,"Subscriber",1963,2,"Classic"
524,"2019-11-06 15:09:16.4420","2019-11-06 15:18:01.3670",NULL,NULL,44.97,-93.28,NULL,NULL,44.97,-93.28,3325,"Customer",2000,2,"Dockless"
1337,"2019-11-06 15:11:00.9020","2019-11-06 15:33:18.0700",17,"Washington & Cedar",44.97344,-93.24748,847,"Sumner Field Park",44.9875433,-93.2922412,1358,"Subscriber",1989,2,"Classic"
118,"2019-11-06 15:11:08.3130","2019-11-06 15:13:07.0930",NULL,NULL,44.97,-93.27,NULL,NULL,44.97,-93.27,3196,"Customer",1973,1,"Dockless"
241,"2019-11-06 15:12:47.7690","2019-11-06 15:16:49.2420",NULL,NULL,44.98,-93.23,NULL,NULL,44.97,-93.23,2680,"Subscriber",2001,1,"Dockless"
328,"2019-11-06 15:13:36.4510","2019-11-06 15:19:04.6760",NULL,NULL,44.97,-93.27,NULL,NULL,44.97,-93.27,3196,"Customer",1973,1,"Dockless"
514,"2019-11-06 15:14:18.8410","2019-11-06 15:22:53.1080",62,"Elliott Hall",44.97685,-93.23818,204,"SE 7th Street & 10th Ave SE",44.985576,-93.238743,946,"Subscriber",1973,2,"Classic"
429,"2019-11-06 15:20:16.2730","2019-11-06 15:27:26.0070",NULL,NULL,44.97,-93.24,NULL,NULL,44.97,-93.23,2981,"Subscriber",1999,1,"Dockless"
250,"2019-11-06 15:22:40.5140","2019-11-06 15:26:50.6980",NULL,NULL,44.97,-93.24,NULL,NULL,44.97,-93.23,2821,"Customer",2000,1,"Dockless"
100,"2019-11-06 15:27:38.0130","2019-11-06 15:29:18.0190",NULL,NULL,44.98,-93.27,NULL,NULL,44.98,-93.27,2732,"Subscriber",1964,1,"Dockless"
1434,"2019-11-06 15:27:57.5060","2019-11-06 15:51:51.9940",635,"Hennepin Ave & S 3rd Street",44.9809571,-93.27046,56,"7th Street & 4th Ave S",44.97497,-93.266684,538,"Customer",1969,0,"Classic"
431,"2019-11-06 15:29:51.1080","2019-11-06 15:37:02.8130",NULL,NULL,44.97,-93.24,NULL,NULL,44.98,-93.23,2114,"Subscriber",1964,1,"Dockless"
299,"2019-11-06 15:31:03.1960","2019-11-06 15:36:02.9790",157,"E 38th Street & 42nd Ave S",44.93419292419226,-93.21263194084167,165,"38th Street Light Rail Station",44.93434,-93.229338,3508,"Subscriber",1986,0,"Classic"
452,"2019-11-06 15:31:06.3750","2019-11-06 15:38:39.1450",NULL,NULL,44.98,-93.22,NULL,NULL,44.97,-93.23,2261,"Subscriber",1996,1,"Dockless"
608,"2019-11-06 15:33:40.1970","2019-11-06 15:43:48.2430",29,"4th Street S & 19th Ave",44.97003,-93.24519,225,"SE 4th Street & SE 3rd Ave",44.986531,-93.250649,135,"Subscriber",1999,2,"Classic"
2665,"2019-11-06 15:35:24.7390","2019-11-06 16:19:49.8520",8,"YWCA Downtown",44.972217,-93.276435,842,"Northeast Athletic Field Park",45.0019226,-93.2380081,1127,"Subscriber",2000,1,"Classic"
182,"2019-11-06 15:35:53.5290","2019-11-06 15:38:56.1730",29,"4th Street S & 19th Ave",44.97003,-93.24519,41,"Currie Park",44.969225,-93.251136,1704,"Subscriber",1993,1,"Classic"
775,"2019-11-06 15:36:27.8380","2019-11-06 15:49:23.5720",209,"Willey Hall",44.972404,-93.242891,208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,159,"Subscriber",1998,2,"Classic"
300,"2019-11-06 15:36:37.2970","2019-11-06 15:41:37.7340",24,"26th Street & Lyndale",44.955653730924965,-93.28848481178284,160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,1671,"Customer",1969,0,"Classic"
436,"2019-11-06 15:37:21.6950","2019-11-06 15:44:37.7430",NULL,NULL,44.96,-93.27,NULL,NULL,44.95,-93.27,2910,"Subscriber",1987,1,"Dockless"
94,"2019-11-06 15:37:58.8510","2019-11-06 15:39:33.7640",NULL,NULL,44.94,-93.30,NULL,NULL,44.94,-93.30,2761,"Subscriber",2000,1,"Dockless"
203,"2019-11-06 15:40:14.6110","2019-11-06 15:43:38.3310",NULL,NULL,44.98,-93.24,NULL,NULL,44.98,-93.23,3312,"Subscriber",1986,1,"Dockless"
514,"2019-11-06 15:41:45.7750","2019-11-06 15:50:20.6110",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,3498,"Subscriber",1981,1,"Classic"
277,"2019-11-06 15:41:55.3040","2019-11-06 15:46:32.6850",NULL,NULL,44.97,-93.23,NULL,NULL,44.97,-93.23,3331,"Subscriber",1981,2,"Dockless"
321,"2019-11-06 15:43:10.2630","2019-11-06 15:48:32.1810",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,209,"Willey Hall",44.972404,-93.242891,689,"Customer",1969,0,"Classic"
346,"2019-11-06 15:43:17.7740","2019-11-06 15:49:03.9150",31,"Hennepin County Government Center",44.976602,-93.266701,148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,791,"Subscriber",1953,1,"Classic"
795,"2019-11-06 15:45:28.1450","2019-11-06 15:58:44.0240",112,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,210,"Civil Engineering",44.976096,-93.231958,1313,"Customer",1969,0,"Classic"
568,"2019-11-06 15:46:29.1740","2019-11-06 15:55:57.5020",19,"Lyndale Ave S & 22nd Street ",44.9608172131794,-93.28814283013344,44,"11th Street & Marquette",44.97271204700337,-93.27399149537086,1044,"Subscriber",1978,1,"Classic"
1070,"2019-11-06 15:47:35.6560","2019-11-06 16:05:26.4370",213,"Elwood Ave N & Oak Park Ave N",44.98716,-93.301944,19,"Lyndale Ave S & 22nd Street ",44.9608172131794,-93.28814283013344,1187,"Subscriber",1977,0,"Classic"
519,"2019-11-06 15:50:44.9260","2019-11-06 15:59:24.0130",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,3498,"Subscriber",1981,1,"Classic"
426,"2019-11-06 15:51:30.6230","2019-11-06 15:58:36.8470",648,"Pryes Brewing Company",44.9936525,-93.2762594,23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,887,"Subscriber",1960,1,"Classic"
312,"2019-11-06 15:53:32.7750","2019-11-06 15:58:44.9280",31,"Hennepin County Government Center",44.976602,-93.266701,54,"Washington Ave S & 10th Ave S",44.97647753446488,-93.25515300035477,151,"Subscriber",1965,1,"Classic"
764,"2019-11-06 15:54:16.4520","2019-11-06 16:07:01.1990",634,"S 7th Street & 2nd Ave S",44.976016,-93.270397,198,"5th Street NE & 3rd Ave NE",44.991914491349455,-93.25579941272736,477,"Subscriber",1968,2,"Classic"
321,"2019-11-06 15:55:37.5690","2019-11-06 16:00:58.8540",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,204,"SE 7th Street & 10th Ave SE",44.985576,-93.238743,1875,"Subscriber",1978,1,"Classic"
1001,"2019-11-06 15:57:40.9130","2019-11-06 16:14:22.4280",8,"YWCA Downtown",44.972217,-93.276435,91,"Grant Street & Portland Ave",44.96954,-93.2669,1640,"Customer",1969,0,"Classic"
72,"2019-11-06 15:58:08.7310","2019-11-06 15:59:20.9990",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,26,"Coffman Union",44.973378,-93.234762,3442,"Subscriber",2000,1,"Classic"
1206,"2019-11-06 16:00:03.6250","2019-11-06 16:20:10.0080",59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,212,"Bohemian Flats",44.976223,-93.2416,3498,"Subscriber",1981,1,"Classic"
596,"2019-11-06 16:02:40.3950","2019-11-06 16:12:37.0430",NULL,NULL,44.98,-93.27,NULL,NULL,44.97,-93.28,2656,"Customer",1969,0,"Dockless"
391,"2019-11-06 16:02:56.6380","2019-11-06 16:09:27.6860",NULL,NULL,44.99,-93.27,NULL,NULL,44.98,-93.28,2237,"Subscriber",1982,1,"Dockless"
375,"2019-11-06 16:03:45.9480","2019-11-06 16:10:01.3430",NULL,NULL,44.97,-93.24,NULL,NULL,44.98,-93.23,2680,"Subscriber",2001,1,"Dockless"
1345,"2019-11-06 16:04:26.5230","2019-11-06 16:26:51.7780",NULL,NULL,44.95,-93.27,NULL,NULL,44.95,-93.30,2910,"Subscriber",1987,1,"Dockless"
704,"2019-11-06 16:06:34.8130","2019-11-06 16:18:19.6060",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,196,"Groveland Ave & Clifton Place",44.966145,-93.286294,1657,"Subscriber",1980,2,"Classic"
367,"2019-11-06 16:06:44.8730","2019-11-06 16:12:52.1280",56,"7th Street & 4th Ave S",44.97497,-93.266684,8,"YWCA Downtown",44.972217,-93.276435,1541,"Subscriber",1983,1,"Classic"
560,"2019-11-06 16:07:12.2140","2019-11-06 16:16:33.1010",NULL,NULL,44.98,-93.28,NULL,NULL,44.98,-93.26,2438,"Subscriber",1964,1,"Dockless"
266,"2019-11-06 16:07:13.4710","2019-11-06 16:11:39.4820",NULL,NULL,44.97,-93.23,NULL,NULL,44.97,-93.22,2981,"Subscriber",2000,2,"Dockless"
1528,"2019-11-06 16:10:39.4850","2019-11-06 16:36:07.9030",804,"NE Water Street & NE 13th Ave",44.999819,-93.2732,804,"NE Water Street & NE 13th Ave",44.999819,-93.2732,1708,"Customer",1969,0,"Classic"
1514,"2019-11-06 16:10:47.3640","2019-11-06 16:36:01.6720",804,"NE Water Street & NE 13th Ave",44.999819,-93.2732,804,"NE Water Street & NE 13th Ave",44.999819,-93.2732,789,"Customer",1969,0,"Classic"
1564,"2019-11-06 16:12:41.8080","2019-11-06 16:38:45.9220",112,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,210,"Civil Engineering",44.976096,-93.231958,3467,"Customer",1996,1,"Classic"
736,"2019-11-06 16:13:33.2280","2019-11-06 16:25:50.1990",NULL,NULL,44.98,-93.25,NULL,NULL,44.98,-93.27,2991,"Subscriber",1991,1,"Dockless"
587,"2019-11-06 16:14:14.4950","2019-11-06 16:24:01.5580",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,207,"Mariucci Arena",44.977899,-93.226629,260,"Subscriber",1981,2,"Classic"
423,"2019-11-06 16:14:26.4690","2019-11-06 16:21:30.4280",8,"YWCA Downtown",44.972217,-93.276435,196,"Groveland Ave & Clifton Place",44.966145,-93.286294,1555,"Subscriber",1983,2,"Classic"
346,"2019-11-06 16:15:30.0750","2019-11-06 16:21:16.5600",NULL,NULL,44.98,-93.23,NULL,NULL,44.97,-93.24,2667,"Subscriber",1986,1,"Dockless"
294,"2019-11-06 16:18:14.2580","2019-11-06 16:23:08.4270",8,"YWCA Downtown",44.972217,-93.276435,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,2021,"Subscriber",1983,1,"Classic"
397,"2019-11-06 16:19:56.3440","2019-11-06 16:26:33.4420",NULL,NULL,44.97,-93.23,NULL,NULL,44.98,-93.24,2268,"Customer",2000,2,"Dockless"
96,"2019-11-06 16:21:18.3610","2019-11-06 16:22:54.6950",NULL,NULL,44.97,-93.28,NULL,NULL,44.97,-93.28,2656,"Customer",1969,0,"Dockless"
608,"2019-11-06 16:21:47.3570","2019-11-06 16:31:56.1930",NULL,NULL,44.98,-93.23,NULL,NULL,44.98,-93.23,2114,"Subscriber",1999,1,"Dockless"
625,"2019-11-06 16:22:06.0630","2019-11-06 16:32:31.4370",212,"Bohemian Flats",44.976223,-93.2416,2,"100 Main Street SE",44.984892,-93.256551,3498,"Subscriber",1981,1,"Classic"
474,"2019-11-06 16:23:14.1010","2019-11-06 16:31:08.7100",20,"MCAD",44.957214,-93.274981,59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,164,"Subscriber",1988,1,"Classic"
406,"2019-11-06 16:23:31.5650","2019-11-06 16:30:17.9810",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,183,"Nicollet Island",44.985388,-93.26145,1282,"Subscriber",1985,1,"Classic"
438,"2019-11-06 16:26:19.1780","2019-11-06 16:33:38.1220",52,"2nd Ave S & S 3rd Street",44.9797893272483,-93.26599314808846,225,"SE 4th Street & SE 3rd Ave",44.986531,-93.250649,1258,"Subscriber",1990,1,"Classic"
800,"2019-11-06 16:27:59.9640","2019-11-06 16:41:20.9430",29,"4th Street S & 19th Ave",44.97003,-93.24519,23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,628,"Subscriber",1980,1,"Classic"
149,"2019-11-06 16:29:41.6880","2019-11-06 16:32:10.7830",27,"Williamson Hall",44.977406,-93.234911,188,"Sanford Hall",44.980831,-93.240282,323,"Subscriber",2000,1,"Classic"
920,"2019-11-06 16:29:55.7060","2019-11-06 16:45:16.4530",52,"2nd Ave S & S 3rd Street",44.9797893272483,-93.26599314808846,113,"15th Ave SE & Como Ave SE",44.987517,-93.230469,446,"Subscriber",1989,1,"Classic"
389,"2019-11-06 16:31:52.3530","2019-11-06 16:38:21.4530",NULL,NULL,44.97,-93.24,NULL,NULL,44.97,-93.25,2249,"Subscriber",1986,1,"Dockless"
183,"2019-11-06 16:32:35.5200","2019-11-06 16:35:38.9650",NULL,NULL,44.97,-93.23,NULL,NULL,44.98,-93.23,2705,"Subscriber",2001,1,"Dockless"
1511,"2019-11-06 16:32:54.0310","2019-11-06 16:58:05.3900",2,"100 Main Street SE",44.984892,-93.256551,170,"Boom Island Park",44.99254,-93.270256,3498,"Subscriber",1981,1,"Classic"
277,"2019-11-06 16:32:56.7080","2019-11-06 16:37:33.8090",NULL,NULL,44.97,-93.23,NULL,NULL,44.98,-93.24,2124,"Subscriber",2001,1,"Dockless"
1072,"2019-11-06 16:32:56.9570","2019-11-06 16:50:49.6750",23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,19,"Lyndale Ave S & 22nd Street ",44.9608172131794,-93.28814283013344,857,"Subscriber",1967,1,"Classic"
371,"2019-11-06 16:34:00.9900","2019-11-06 16:40:12.3000",210,"Civil Engineering",44.976096,-93.231958,207,"Mariucci Arena",44.977899,-93.226629,105,"Subscriber",1962,1,"Classic"
381,"2019-11-06 16:35:16.3950","2019-11-06 16:41:37.7570",26,"Coffman Union",44.973378,-93.234762,222,"30th Ave SE & SE 4th Street",44.97141887850372,-93.21342319250107,3442,"Subscriber",1990,1,"Classic"
1055,"2019-11-06 16:35:27.7160","2019-11-06 16:53:03.0540",62,"Elliott Hall",44.97685,-93.23818,3,"25th Street & 33rd Ave S",44.957341,-93.223374,75,"Subscriber",1962,2,"Classic"
570,"2019-11-06 16:37:15.8400","2019-11-06 16:46:46.7480",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,183,"Nicollet Island",44.985388,-93.26145,739,"Subscriber",1981,1,"Classic"
305,"2019-11-06 16:42:27.5700","2019-11-06 16:47:33.0390",NULL,NULL,44.98,-93.25,NULL,NULL,44.98,-93.26,2401,"Subscriber",1970,2,"Dockless"
2381,"2019-11-06 16:44:03.9770","2019-11-06 17:23:45.1240",NULL,NULL,44.97,-93.28,NULL,NULL,44.94,-93.31,3250,"Subscriber",1973,2,"Dockless"
313,"2019-11-06 16:44:55.6720","2019-11-06 16:50:08.6770",28,"Mayo Memorial Building",44.97209,-93.23206,210,"Civil Engineering",44.976096,-93.231958,1923,"Subscriber",1973,1,"Classic"
986,"2019-11-06 16:45:03.5060","2019-11-06 17:01:29.8640",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,188,"Sanford Hall",44.980831,-93.240282,8,"Subscriber",1993,1,"Classic"
646,"2019-11-06 16:48:29.6160","2019-11-06 16:59:15.7050",209,"Willey Hall",44.972404,-93.242891,92,"6th Ave SE & University Ave",44.983281,-93.24812,1162,"Subscriber",1986,2,"Classic"
445,"2019-11-06 16:49:06.1940","2019-11-06 16:56:31.3020",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,97,"2nd Street N & 8th Ave N",44.98918861598789,-93.27656105160713,2021,"Subscriber",1986,2,"Classic"
357,"2019-11-06 16:49:39.1090","2019-11-06 16:55:36.1980",NULL,NULL,44.97,-93.27,NULL,NULL,44.98,-93.28,2164,"Subscriber",1992,1,"Dockless"
1181,"2019-11-06 16:50:03.8400","2019-11-06 17:09:45.0090",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,100,"West 32nd Street & Bryant Ave S",44.94478,-93.29038,1141,"Subscriber",1994,2,"Classic"
509,"2019-11-06 16:50:40.0200","2019-11-06 16:59:09.4280",54,"Washington Ave S & 10th Ave S",44.97647753446488,-93.25515300035477,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,410,"Customer",1969,0,"Classic"
511,"2019-11-06 16:50:44.1710","2019-11-06 16:59:16.0570",210,"Civil Engineering",44.976096,-93.231958,16,"22nd Ave S & Franklin Ave",44.96293,-93.241042,3467,"Subscriber",1973,1,"Classic"
201,"2019-11-06 16:51:14.1720","2019-11-06 16:54:36.0370",27,"Williamson Hall",44.977406,-93.234911,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,700,"Subscriber",1968,2,"Classic"
295,"2019-11-06 16:51:19.0250","2019-11-06 16:56:14.4210",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,147,"9th Street N & Hawthorne Ave",44.977314275879294,-93.2777613401413,1997,"Subscriber",1978,2,"Classic"
665,"2019-11-06 16:54:31.3870","2019-11-06 17:05:36.5600",NULL,NULL,44.99,-93.26,NULL,NULL,44.98,-93.27,3181,"Subscriber",1964,1,"Dockless"
240,"2019-11-06 16:55:09.0890","2019-11-06 16:59:09.4270",189,"Delaware Street SE & 26th Ave SE",44.972128,-93.221021,210,"Civil Engineering",44.976096,-93.231958,1292,"Subscriber",2001,1,"Classic"
418,"2019-11-06 16:55:31.6410","2019-11-06 17:02:30.0780",223,"5th Ave S & S 8th Street",44.972415,-93.266652,95,"Gateway Park",44.9825943,-93.2675139,1613,"Subscriber",1988,2,"Classic"
588,"2019-11-06 16:56:00.6840","2019-11-06 17:05:49.6600",198,"5th Street NE & 3rd Ave NE",44.991914491349455,-93.25579941272736,53,"2nd Ave N & N 6th Street",44.980536,-93.275626,326,"Subscriber",1968,2,"Classic"
418,"2019-11-06 16:57:00.1900","2019-11-06 17:03:58.9000",NULL,NULL,44.98,-93.28,NULL,NULL,44.98,-93.28,3066,"Subscriber",1978,2,"Dockless"
454,"2019-11-06 16:57:37.6150","2019-11-06 17:05:12.6120",164,"46th Street Light Rail Station",44.920417483966915,-93.21949973702431,156,"Lake Nokomis",44.915957,-93.242761,278,"Subscriber",1984,1,"Classic"
494,"2019-11-06 16:58:08.1900","2019-11-06 17:06:22.3860",634,"S 7th Street & 2nd Ave S",44.976016,-93.270397,2,"100 Main Street SE",44.984892,-93.256551,1929,"Subscriber",1991,1,"Classic"
581,"2019-11-06 16:58:10.8610","2019-11-06 17:07:51.9260",NULL,NULL,44.97,-93.26,NULL,NULL,44.98,-93.27,3056,"Subscriber",1997,1,"Dockless"
765,"2019-11-06 16:59:02.0970","2019-11-06 17:11:47.9640",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,92,"6th Ave SE & University Ave",44.983281,-93.24812,864,"Subscriber",1986,1,"Classic"
988,"2019-11-06 17:00:31.2430","2019-11-06 17:16:59.7180",NULL,NULL,45.01,-93.23,NULL,NULL,44.99,-93.24,3180,"Subscriber",1983,1,"Dockless"
563,"2019-11-06 17:00:56.3860","2019-11-06 17:10:19.6440",170,"Boom Island Park",44.99254,-93.270256,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,3498,"Subscriber",1981,1,"Classic"
347,"2019-11-06 17:01:38.0600","2019-11-06 17:07:25.9760",19,"Lyndale Ave S & 22nd Street ",44.9608172131794,-93.28814283013344,160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,857,"Subscriber",1992,1,"Classic"
290,"2019-11-06 17:03:22.1870","2019-11-06 17:08:12.8010",NULL,NULL,44.98,-93.26,NULL,NULL,44.98,-93.27,2654,"Subscriber",1987,1,"Dockless"
319,"2019-11-06 17:05:50.0130","2019-11-06 17:11:09.2820",36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,1866,"Subscriber",1991,1,"Classic"
621,"2019-11-06 17:06:27.2070","2019-11-06 17:16:48.2360",31,"Hennepin County Government Center",44.976602,-93.266701,45,"Franklin & Portland",44.96284129291228,-93.26752066612244,6,"Subscriber",1981,2,"Classic"
372,"2019-11-06 17:07:02.9180","2019-11-06 17:13:14.9420",NULL,NULL,44.97,-93.24,NULL,NULL,44.97,-93.23,2667,"Customer",2001,1,"Dockless"
487,"2019-11-06 17:07:33.2600","2019-11-06 17:15:40.8010",85,"Midtown YWCA",44.94823,-93.24054,165,"38th Street Light Rail Station",44.93434,-93.229338,1204,"Subscriber",1959,1,"Classic"
677,"2019-11-06 17:08:31.7510","2019-11-06 17:19:49.2400",NULL,NULL,44.97,-93.23,NULL,NULL,44.99,-93.23,3340,"Subscriber",1991,2,"Dockless"
749,"2019-11-06 17:14:15.6690","2019-11-06 17:26:45.1420",26,"Coffman Union",44.973378,-93.234762,214,"Mill City Quarter",44.9805,-93.2618,1841,"Subscriber",1963,1,"Classic"
407,"2019-11-06 17:16:17.8680","2019-11-06 17:23:04.9650",NULL,NULL,44.95,-93.23,NULL,NULL,44.95,-93.22,2859,"Subscriber",1966,2,"Dockless"
218,"2019-11-06 17:17:46.8950","2019-11-06 17:21:24.9310",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,38,"4th Street & 17th Ave SE",44.97913,-93.23189,307,"Subscriber",1996,2,"Classic"
482,"2019-11-06 17:17:55.3550","2019-11-06 17:25:57.8510",NULL,NULL,44.98,-93.23,NULL,NULL,44.97,-93.24,3028,"Subscriber",1992,2,"Dockless"
1118,"2019-11-06 17:18:37.9700","2019-11-06 17:37:16.7950",NULL,NULL,44.98,-93.27,NULL,NULL,44.94,-93.22,2647,"Subscriber",1987,1,"Dockless"
595,"2019-11-06 17:18:52.0440","2019-11-06 17:28:47.7490",NULL,NULL,44.95,-93.30,NULL,NULL,44.96,-93.29,2721,"Subscriber",1990,2,"Dockless"
553,"2019-11-06 17:20:47.2390","2019-11-06 17:30:00.8220",31,"Hennepin County Government Center",44.976602,-93.266701,191,"Park Ave & 4th Street S",44.97590736693741,-93.260061442852,68,"Subscriber",1978,1,"Classic"
195,"2019-11-06 17:20:58.9980","2019-11-06 17:24:14.7380",26,"Coffman Union",44.973378,-93.234762,21,"Social Sciences",44.97063897849033,-93.24355244636536,245,"Customer",1969,0,"Classic"
282,"2019-11-06 17:22:53.0410","2019-11-06 17:27:35.6780",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,65,"Nicollet & Franklin",44.96342,-93.277939,2062,"Subscriber",1982,2,"Classic"
998,"2019-11-06 17:23:51.0150","2019-11-06 17:40:29.8120",634,"S 7th Street & 2nd Ave S",44.976016,-93.270397,206,"Cooke Hall",44.976303,-93.230029,1416,"Subscriber",1991,1,"Classic"
630,"2019-11-06 17:24:24.1600","2019-11-06 17:34:54.3930",NULL,NULL,44.98,-93.23,NULL,NULL,44.98,-93.25,2091,"Subscriber",1973,2,"Dockless"
113,"2019-11-06 17:24:37.8850","2019-11-06 17:26:31.0640",31,"Hennepin County Government Center",44.976602,-93.266701,52,"2nd Ave S & S 3rd Street",44.9797893272483,-93.26599314808846,1158,"Subscriber",1989,1,"Classic"
256,"2019-11-06 17:25:14.4140","2019-11-06 17:29:30.9410",56,"7th Street & 4th Ave S",44.97497,-93.266684,214,"Mill City Quarter",44.9805,-93.2618,538,"Subscriber",1980,1,"Classic"
78,"2019-11-06 17:27:52.5890","2019-11-06 17:29:10.7930",52,"2nd Ave S & S 3rd Street",44.9797893272483,-93.26599314808846,36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,1158,"Subscriber",1977,2,"Classic"
455,"2019-11-06 17:28:39.2730","2019-11-06 17:36:14.6910",31,"Hennepin County Government Center",44.976602,-93.266701,92,"6th Ave SE & University Ave",44.983281,-93.24812,831,"Customer",1993,1,"Classic"
261,"2019-11-06 17:29:45.6590","2019-11-06 17:34:06.9820",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,410,"Subscriber",1983,1,"Classic"
1365,"2019-11-06 17:29:56.9680","2019-11-06 17:52:42.5820",NULL,NULL,44.98,-93.26,NULL,NULL,44.97,-93.24,3252,"Subscriber",1977,2,"Dockless"
