"tripduration","start_time","end_time","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender","bike type"
1246,"2019-04-23 14:59:43.3490","2019-04-23 15:20:30.1420",148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,159,"Lake Street & West River Parkway",44.94845008205557,-93.20620000362396,2032,"Subscriber",1981,1,"Classic"
1767,"2019-04-23 15:00:36.2320","2019-04-23 15:30:03.5950",174,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,6,"11th Street & Hennepin",44.97528833504171,-93.27881745994091,1048,"Customer",1969,0,"Classic"
2262,"2019-04-23 15:02:04.8840","2019-04-23 15:39:47.2810",NULL,NULL,44.95,-93.30,NULL,NULL,44.94,-93.29,2118,"Customer",1989,1,"Dockless"
601,"2019-04-23 15:03:17.7090","2019-04-23 15:13:18.9030",28,"Mayo Memorial Building",44.97209,-93.23206,41,"Currie Park",44.969225,-93.251136,603,"Customer",1963,2,"Classic"
206,"2019-04-23 15:03:43.5260","2019-04-23 15:07:09.8240",28,"Mayo Memorial Building",44.97209,-93.23206,35,"Oak Street Ramp",44.971931215806364,-93.22697639465332,797,"Subscriber",1971,2,"Classic"
241,"2019-04-23 15:04:03.5370","2019-04-23 15:08:05.0240",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,113,"15th Ave SE & Como Ave SE",44.987517,-93.230469,833,"Subscriber",1991,2,"Classic"
1005,"2019-04-23 15:04:22.6830","2019-04-23 15:21:07.8410",59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,1458,"Subscriber",1953,1,"Classic"
1582,"2019-04-23 15:05:28.5840","2019-04-23 15:31:51.1680",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,904,"Customer",1969,0,"Classic"
552,"2019-04-23 15:09:41.9080","2019-04-23 15:18:54.0690",209,"Willey Hall",44.972404,-93.242891,92,"6th Ave SE & University Ave",44.983281,-93.24812,1308,"Subscriber",1986,2,"Classic"
1765,"2019-04-23 15:09:45.3730","2019-04-23 15:39:10.3800",50,"University & Bank Street SE",44.98717,-93.25576,160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,2025,"Subscriber",1984,1,"Classic"
1268,"2019-04-23 15:10:11.0660","2019-04-23 15:31:19.8430",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,1511,"Customer",1956,1,"Classic"
1237,"2019-04-23 15:11:03.5150","2019-04-23 15:31:41.2440",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,1595,"Customer",1955,2,"Classic"
341,"2019-04-23 15:12:10.4620","2019-04-23 15:17:52.0820",209,"Willey Hall",44.972404,-93.242891,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,34,"Customer",1997,1,"Classic"
197,"2019-04-23 15:12:25.8360","2019-04-23 15:15:43.7890",190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,21,"Social Sciences",44.97063897849033,-93.24355244636536,1742,"Subscriber",1958,2,"Classic"
307,"2019-04-23 15:12:34.4750","2019-04-23 15:17:42.1390",31,"Hennepin County Government Center",44.976602,-93.266701,53,"2nd Ave N & N 6th Street",44.980536,-93.275626,788,"Customer",1980,1,"Classic"
1515,"2019-04-23 15:14:05.8140","2019-04-23 15:39:21.5210",117,"Central Ave NE & 22nd Ave NE",45.00994,-93.247114,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,868,"Subscriber",1983,1,"Classic"
967,"2019-04-23 15:14:33.5700","2019-04-23 15:30:41.3390",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,10,"Midtown Exchange",44.94859,-93.2602,2062,"Subscriber",1980,2,"Classic"
342,"2019-04-23 15:14:47.1260","2019-04-23 15:20:29.2820",190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,209,"Willey Hall",44.972404,-93.242891,790,"Customer",1969,0,"Classic"
489,"2019-04-23 15:14:47.7780","2019-04-23 15:22:57.4040",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,12,"Hennepin & Laurel Ave",44.97395063410016,-93.2830922305584,157,"Subscriber",1972,1,"Classic"
481,"2019-04-23 15:16:38.2830","2019-04-23 15:24:39.8340",9,"9th Street & 4th Ave",44.972665557958784,-93.26874911785126,12,"Hennepin & Laurel Ave",44.97395063410016,-93.2830922305584,1627,"Subscriber",1983,2,"Classic"
431,"2019-04-23 15:16:55.7470","2019-04-23 15:24:07.5110",113,"15th Ave SE & Como Ave SE",44.987517,-93.230469,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,271,"Subscriber",1997,1,"Classic"
775,"2019-04-23 15:19:04.1780","2019-04-23 15:32:00.1130",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,1896,"Customer",1997,1,"Classic"
329,"2019-04-23 15:20:00.1180","2019-04-23 15:25:29.7700",8,"YWCA Downtown",44.972217,-93.276435,102,"West 15th Street & Willow",44.968237,-93.281991,373,"Customer",1968,2,"Classic"
524,"2019-04-23 15:20:18.5310","2019-04-23 15:29:02.5580",94,"Portland Ave & Washington Ave",44.978209822323755,-93.26023042201996,43,"Nicollet Mall & 10th Street",44.973839,-93.274544,1236,"Customer",1987,1,"Classic"
1758,"2019-04-23 15:20:20.9110","2019-04-23 15:49:39.8950",167,"11th Ave S & S 2nd Street",44.97621996364661,-93.25197726488113,164,"46th Street Light Rail Station",44.920417483966915,-93.21949973702431,282,"Subscriber",1965,2,"Classic"
1051,"2019-04-23 15:20:56.4530","2019-04-23 15:38:27.7660",159,"Lake Street & West River Parkway",44.94845008205557,-93.20620000362396,153,"Minnehaha Park",44.916906,-93.213587,2032,"Subscriber",1981,1,"Classic"
22597,"2019-04-23 15:21:13.0610","2019-04-23 21:37:50.6340",39,"Loring Park",44.9715,-93.284927,2,"100 Main Street SE",44.984892,-93.256551,984,"Customer",1969,0,"Classic"
22641,"2019-04-23 15:21:22.9000","2019-04-23 21:38:44.2530",39,"Loring Park",44.9715,-93.284927,2,"100 Main Street SE",44.984892,-93.256551,645,"Customer",1969,0,"Classic"
956,"2019-04-23 15:21:23.8730","2019-04-23 15:37:20.5770",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,214,"Mill City Quarter",44.9805,-93.2618,1676,"Subscriber",1968,2,"Classic"
364,"2019-04-23 15:21:27.9720","2019-04-23 15:27:32.8390",31,"Hennepin County Government Center",44.976602,-93.266701,44,"11th Street & Marquette",44.97271204700337,-93.27399149537086,1998,"Subscriber",1952,1,"Classic"
283,"2019-04-23 15:24:53.1520","2019-04-23 15:29:36.1900",12,"Hennepin & Laurel Ave",44.97395063410016,-93.2830922305584,102,"West 15th Street & Willow",44.968237,-93.281991,157,"Subscriber",1972,1,"Classic"
270,"2019-04-23 15:25:09.8850","2019-04-23 15:29:40.7330",190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,17,"Washington & Cedar",44.97344,-93.24748,10,"Customer",1969,0,"Classic"
459,"2019-04-23 15:25:18.1500","2019-04-23 15:32:57.2180",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,214,"Mill City Quarter",44.9805,-93.2618,1557,"Customer",1956,1,"Classic"
5650,"2019-04-23 15:25:23.5130","2019-04-23 16:59:33.9560",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,1555,"Customer",1969,0,"Classic"
1411,"2019-04-23 15:26:08.2330","2019-04-23 15:49:40.1680",86,"East Lake Street & 36th Ave S",44.94826689447929,-93.22124049067497,214,"Mill City Quarter",44.9805,-93.2618,388,"Subscriber",1986,1,"Classic"
5572,"2019-04-23 15:26:54.6350","2019-04-23 16:59:47.4750",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,302,"Customer",1969,0,"Classic"
1809,"2019-04-23 15:28:27.6460","2019-04-23 15:58:37.6260",30,"Washington & Marquette",44.98101454012148,-93.2668849825859,159,"Lake Street & West River Parkway",44.94845008205557,-93.20620000362396,1533,"Customer",1981,1,"Classic"
188,"2019-04-23 15:29:44.0330","2019-04-23 15:32:52.7380",50,"University & Bank Street SE",44.98717,-93.25576,36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,1970,"Subscriber",1986,1,"Classic"
267,"2019-04-23 15:30:20.9660","2019-04-23 15:34:48.2510",188,"Sanford Hall",44.980831,-93.240282,61,"McNamara Center",44.9743,-93.22854,114,"Customer",1969,0,"Classic"
1537,"2019-04-23 15:30:27.0820","2019-04-23 15:56:04.4900",212,"Bohemian Flats",44.976223,-93.2416,2,"100 Main Street SE",44.984892,-93.256551,1496,"Customer",1965,1,"Classic"
1010,"2019-04-23 15:31:12.4780","2019-04-23 15:48:03.2330",7,"Hennepin & Central Avenue NE",44.98896097961248,-93.2538078725338,212,"Bohemian Flats",44.976223,-93.2416,460,"Customer",1969,0,"Classic"
1576,"2019-04-23 15:31:19.4390","2019-04-23 15:57:35.8060",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,167,"11th Ave S & S 2nd Street",44.97621996364661,-93.25197726488113,506,"Customer",1969,0,"Classic"
410,"2019-04-23 15:31:22.7260","2019-04-23 15:38:13.3960",27,"Williamson Hall",44.977406,-93.234911,204,"SE 7th Street & 10th Ave SE",44.985576,-93.238743,1425,"Subscriber",1997,1,"Classic"
1804,"2019-04-23 15:31:39.9670","2019-04-23 16:01:44.9380",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,156,"Lake Nokomis",44.915957,-93.242761,2048,"Customer",1974,1,"Classic"
4706,"2019-04-23 15:32:26.5210","2019-04-23 16:50:53.4810",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1846,"Customer",1969,0,"Classic"
4703,"2019-04-23 15:32:33.5670","2019-04-23 16:50:57.3550",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,567,"Customer",1969,0,"Classic"
4679,"2019-04-23 15:32:37.4150","2019-04-23 16:50:36.7940",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1257,"Customer",1969,0,"Classic"
1088,"2019-04-23 15:33:40.3790","2019-04-23 15:51:48.5230",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,1511,"Customer",1955,2,"Classic"
1076,"2019-04-23 15:34:35.5640","2019-04-23 15:52:32.4060",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,1595,"Customer",1956,1,"Classic"
637,"2019-04-23 15:35:38.9820","2019-04-23 15:46:16.7260",31,"Hennepin County Government Center",44.976602,-93.266701,54,"Washington Ave S & 10th Ave S",44.97647753446488,-93.25515300035477,1472,"Customer",1953,1,"Classic"
209,"2019-04-23 15:36:11.8560","2019-04-23 15:39:41.1760",36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,31,"Hennepin County Government Center",44.976602,-93.266701,11,"Subscriber",1966,1,"Classic"
239,"2019-04-23 15:37:01.6280","2019-04-23 15:41:00.6960",31,"Hennepin County Government Center",44.976602,-93.266701,148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,1299,"Customer",1965,1,"Classic"
719,"2019-04-23 15:38:55.3760","2019-04-23 15:50:54.6700",153,"Minnehaha Park",44.916906,-93.213587,156,"Lake Nokomis",44.915957,-93.242761,2032,"Subscriber",1981,1,"Classic"
1015,"2019-04-23 15:40:53.6080","2019-04-23 15:57:48.9430",8,"YWCA Downtown",44.972217,-93.276435,2,"100 Main Street SE",44.984892,-93.256551,1384,"Subscriber",1976,1,"Classic"
1017,"2019-04-23 15:40:55.5350","2019-04-23 15:57:52.6470",8,"YWCA Downtown",44.972217,-93.276435,2,"100 Main Street SE",44.984892,-93.256551,777,"Subscriber",1987,1,"Classic"
1257,"2019-04-23 15:41:07.6950","2019-04-23 16:02:04.8360",183,"Nicollet Island",44.985388,-93.26145,147,"9th Street N & Hawthorne Ave",44.977314275879294,-93.2777613401413,1023,"Customer",1952,1,"Classic"
526,"2019-04-23 15:42:42.9550","2019-04-23 15:51:29.1520",205,"University Ave SE & SE Bedford Street",44.96876,-93.21003,49,"Franklin & 28th Ave",44.962701,-93.230893,1189,"Customer",1969,0,"Classic"
2286,"2019-04-23 15:43:59.1160","2019-04-23 16:22:05.5410",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,5,"Customer",1969,0,"Classic"
495,"2019-04-23 15:45:02.4340","2019-04-23 15:53:17.8220",31,"Hennepin County Government Center",44.976602,-93.266701,177,"Nicollet Mall & Grant Street",44.96995,-93.278133,2022,"Customer",1988,1,"Classic"
405,"2019-04-23 15:46:19.1690","2019-04-23 15:53:05.0930",31,"Hennepin County Government Center",44.976602,-93.266701,43,"Nicollet Mall & 10th Street",44.973839,-93.274544,1531,"Subscriber",1990,1,"Classic"
7087,"2019-04-23 15:46:30.1870","2019-04-23 17:44:37.5030",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,904,"Customer",1949,2,"Classic"
275,"2019-04-23 15:47:01.0080","2019-04-23 15:51:36.3440",21,"Social Sciences",44.97063897849033,-93.24355244636536,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,427,"Customer",1982,1,"Classic"
720,"2019-04-23 15:47:51.2050","2019-04-23 15:59:51.7590",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1204,"Customer",1969,0,"Classic"
961,"2019-04-23 15:48:51.6580","2019-04-23 16:04:52.7650",54,"Washington Ave S & 10th Ave S",44.97647753446488,-93.25515300035477,53,"2nd Ave N & N 6th Street",44.980536,-93.275626,1014,"Customer",1991,1,"Classic"
6898,"2019-04-23 15:49:45.4840","2019-04-23 17:44:43.8540",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,240,"Customer",1969,0,"Classic"
599,"2019-04-23 15:49:56.2040","2019-04-23 15:59:55.5630",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1021,"Customer",1969,0,"Classic"
483,"2019-04-23 15:49:57.9100","2019-04-23 15:58:01.6950",17,"Washington & Cedar",44.97344,-93.24748,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,1487,"Subscriber",1996,2,"Classic"
364,"2019-04-23 15:50:09.2700","2019-04-23 15:56:13.2960",92,"6th Ave SE & University Ave",44.983281,-93.24812,17,"Washington & Cedar",44.97344,-93.24748,867,"Subscriber",1997,1,"Classic"
1339,"2019-04-23 15:50:11.1360","2019-04-23 16:12:31.0230",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,159,"Lake Street & West River Parkway",44.94845008205557,-93.20620000362396,403,"Customer",1963,2,"Classic"
1546,"2019-04-23 15:50:12.3400","2019-04-23 16:15:58.7390",13,"North 2nd Street & 4th Ave N",44.986087,-93.272459,200,"22nd Ave NE & California Street NE",45.010119,-93.268598,356,"Subscriber",1978,1,"Classic"
219,"2019-04-23 15:50:22.6240","2019-04-23 15:54:01.7240",190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1896,"Customer",1997,1,"Classic"
2076,"2019-04-23 15:50:25.1900","2019-04-23 16:25:01.2530",212,"Bohemian Flats",44.976223,-93.2416,157,"E 38th Street & 42nd Ave S",44.93419292419226,-93.21263194084167,1209,"Customer",1969,0,"Classic"
175,"2019-04-23 15:50:49.4800","2019-04-23 15:53:44.9080",27,"Williamson Hall",44.977406,-93.234911,61,"McNamara Center",44.9743,-93.22854,430,"Customer",1996,1,"Classic"
1982,"2019-04-23 15:51:17.8340","2019-04-23 16:24:20.2660",156,"Lake Nokomis",44.915957,-93.242761,216,"W 50th Street & W Minnehaha Pkwy",44.912125,-93.298552,2032,"Subscriber",1981,1,"Classic"
731,"2019-04-23 15:51:44.4770","2019-04-23 16:03:56.0410",177,"Nicollet Mall & Grant Street",44.96995,-93.278133,15,"Lyndale Ave S & W 29th Street",44.94950363655845,-93.28822329640388,1867,"Customer",1969,0,"Classic"
703,"2019-04-23 15:52:09.0430","2019-04-23 16:03:52.6590",92,"6th Ave SE & University Ave",44.983281,-93.24812,95,"Gateway Park",44.9825943,-93.2675139,126,"Subscriber",1956,1,"Classic"
705,"2019-04-23 15:52:09.6960","2019-04-23 16:03:55.3300",92,"6th Ave SE & University Ave",44.983281,-93.24812,95,"Gateway Park",44.9825943,-93.2675139,629,"Subscriber",1960,2,"Classic"
104,"2019-04-23 15:52:30.1220","2019-04-23 15:54:14.6900",79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,518,"Subscriber",1997,1,"Classic"
498,"2019-04-23 15:52:54.4620","2019-04-23 16:01:12.9280",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,214,"Mill City Quarter",44.9805,-93.2618,175,"Subscriber",1974,1,"Classic"
208,"2019-04-23 15:53:36.4710","2019-04-23 15:57:04.9970",113,"15th Ave SE & Como Ave SE",44.987517,-93.230469,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,833,"Subscriber",1991,2,"Classic"
606,"2019-04-23 15:55:21.8330","2019-04-23 16:05:28.6780",31,"Hennepin County Government Center",44.976602,-93.266701,12,"Hennepin & Laurel Ave",44.97395063410016,-93.2830922305584,922,"Subscriber",1993,2,"Classic"
465,"2019-04-23 15:56:00.5120","2019-04-23 16:03:46.3120",56,"7th Street & 4th Ave S",44.97497,-93.266684,8,"YWCA Downtown",44.972217,-93.276435,1043,"Subscriber",1955,1,"Classic"
708,"2019-04-23 15:56:38.4080","2019-04-23 16:08:26.4600",2,"100 Main Street SE",44.984892,-93.256551,95,"Gateway Park",44.9825943,-93.2675139,1496,"Customer",1965,1,"Classic"
1839,"2019-04-23 15:56:52.1210","2019-04-23 16:27:31.7070",160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,10,"Midtown Exchange",44.94859,-93.2602,1458,"Subscriber",1953,1,"Classic"
392,"2019-04-23 15:58:06.4810","2019-04-23 16:04:38.5290",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,94,"Portland Ave & Washington Ave",44.978209822323755,-93.26023042201996,868,"Customer",1981,2,"Classic"
404,"2019-04-23 15:58:34.0490","2019-04-23 16:05:18.7640",43,"Nicollet Mall & 10th Street",44.973839,-93.274544,13,"North 2nd Street & 4th Ave N",44.986087,-93.272459,1236,"Subscriber",1988,1,"Classic"
436,"2019-04-23 15:59:06.7560","2019-04-23 16:06:23.3330",62,"Elliot Hall",44.97685,-93.23818,35,"Oak Street Ramp",44.971931215806364,-93.22697639465332,783,"Customer",1973,2,"Classic"
2008,"2019-04-23 15:59:38.5530","2019-04-23 16:33:07.1550",195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,638,"Subscriber",1985,2,"Classic"
671,"2019-04-23 16:00:29.7100","2019-04-23 16:11:40.8250",23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,191,"Park Ave & 4th Street S",44.97590736693741,-93.260061442852,1518,"Customer",1952,1,"Classic"
5279,"2019-04-23 16:01:25.4140","2019-04-23 17:29:24.5360",29,"4th Street S & 19th Ave",44.97003,-93.24519,148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,1208,"Customer",1969,0,"Classic"
1309,"2019-04-23 16:01:34.4020","2019-04-23 16:23:23.7310",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,1487,"Customer",1969,0,"Classic"
5223,"2019-04-23 16:01:44.2450","2019-04-23 17:28:48.2020",29,"4th Street S & 19th Ave",44.97003,-93.24519,148,"Chicago Ave & S Washington Ave",44.977424322594445,-93.25676500797272,1543,"Customer",1969,0,"Classic"
4889,"2019-04-23 16:02:13.7540","2019-04-23 17:23:42.8670",195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,95,"Gateway Park",44.9825943,-93.2675139,1405,"Customer",1969,0,"Classic"
379,"2019-04-23 16:02:14.2680","2019-04-23 16:08:33.5240",113,"15th Ave SE & Como Ave SE",44.987517,-93.230469,190,"Weisman Art Museum",44.973428353028844,-93.23731899261473,906,"Customer",1985,1,"Classic"
649,"2019-04-23 16:02:29.8800","2019-04-23 16:13:19.6680",29,"4th Street S & 19th Ave",44.97003,-93.24519,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,863,"Customer",1994,1,"Classic"
3355,"2019-04-23 16:02:45.3920","2019-04-23 16:58:40.9590",27,"Williamson Hall",44.977406,-93.234911,13,"North 2nd Street & 4th Ave N",44.986087,-93.272459,1952,"Customer",1969,0,"Classic"
3340,"2019-04-23 16:03:07.0530","2019-04-23 16:58:48.0440",27,"Williamson Hall",44.977406,-93.234911,13,"North 2nd Street & 4th Ave N",44.986087,-93.272459,824,"Customer",1969,0,"Classic"
362,"2019-04-23 16:05:51.2750","2019-04-23 16:11:53.5510",29,"4th Street S & 19th Ave",44.97003,-93.24519,27,"Williamson Hall",44.977406,-93.234911,189,"Customer",1990,1,"Classic"
526,"2019-04-23 16:06:05.9760","2019-04-23 16:14:52.2610",31,"Hennepin County Government Center",44.976602,-93.266701,23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,677,"Customer",1997,1,"Classic"
571,"2019-04-23 16:06:32.2440","2019-04-23 16:16:03.8430",31,"Hennepin County Government Center",44.976602,-93.266701,50,"University & Bank Street SE",44.98717,-93.25576,110,"Subscriber",1957,1,"Classic"
2103,"2019-04-23 16:07:04.3690","2019-04-23 16:42:08.1250",2,"100 Main Street SE",44.984892,-93.256551,2,"100 Main Street SE",44.984892,-93.256551,477,"Customer",1969,0,"Classic"
494,"2019-04-23 16:07:17.8450","2019-04-23 16:15:32.2750",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,91,"Grant Street & Portland Ave",44.96954,-93.2669,1949,"Customer",1969,0,"Classic"
1604,"2019-04-23 16:07:51.0150","2019-04-23 16:34:35.5620",13,"North 2nd Street & 4th Ave N",44.986087,-93.272459,170,"Boom Island Park",44.99254,-93.270256,280,"Customer",1969,0,"Classic"
2044,"2019-04-23 16:07:53.1100","2019-04-23 16:41:57.1700",2,"100 Main Street SE",44.984892,-93.256551,2,"100 Main Street SE",44.984892,-93.256551,341,"Customer",1969,0,"Classic"
693,"2019-04-23 16:07:57.6090","2019-04-23 16:19:31.0560",214,"Mill City Quarter",44.9805,-93.2618,108,"Logan Park",44.99882,-93.25276,388,"Subscriber",1986,1,"Classic"
1627,"2019-04-23 16:08:48.2380","2019-04-23 16:35:55.4220",170,"Boom Island Park",44.99254,-93.270256,170,"Boom Island Park",44.99254,-93.270256,361,"Customer",1969,0,"Classic"
1629,"2019-04-23 16:08:50.1070","2019-04-23 16:35:59.5620",170,"Boom Island Park",44.99254,-93.270256,170,"Boom Island Park",44.99254,-93.270256,212,"Customer",1969,0,"Classic"
407,"2019-04-23 16:10:34.7680","2019-04-23 16:17:22.0050",96,"Marshall Street NE & 8th Ave NE",44.995348,-93.266854,198,"5th Street NE & 3rd Ave NE",44.991914491349455,-93.25579941272736,584,"Subscriber",1978,2,"Classic"
1098,"2019-04-23 16:10:42.0380","2019-04-23 16:29:00.5270",196,"Groveland Ave & Clifton Place",44.966145,-93.286294,93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,179,"Customer",1957,1,"Classic"
606,"2019-04-23 16:10:58.2730","2019-04-23 16:21:04.5340",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,92,"6th Ave SE & University Ave",44.983281,-93.24812,327,"Customer",1995,1,"Classic"
382,"2019-04-23 16:11:14.8010","2019-04-23 16:17:36.8370",53,"2nd Ave N & N 6th Street",44.980536,-93.275626,44,"11th Street & Marquette",44.97271204700337,-93.27399149537086,840,"Subscriber",1988,1,"Classic"
887,"2019-04-23 16:12:03.2470","2019-04-23 16:26:50.3240",38,"4th Street & 17th Ave SE",44.97913,-93.23189,2,"100 Main Street SE",44.984892,-93.256551,407,"Customer",1957,1,"Classic"
886,"2019-04-23 16:12:03.7390","2019-04-23 16:26:50.1650",38,"4th Street & 17th Ave SE",44.97913,-93.23189,2,"100 Main Street SE",44.984892,-93.256551,836,"Customer",2000,1,"Classic"
285,"2019-04-23 16:12:54.2470","2019-04-23 16:17:39.4720",37,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,2009,"Subscriber",1999,1,"Classic"
498,"2019-04-23 16:12:55.1590","2019-04-23 16:21:14.1260",209,"Willey Hall",44.972404,-93.242891,35,"Oak Street Ramp",44.971931215806364,-93.22697639465332,1389,"Subscriber",1988,2,"Classic"
821,"2019-04-23 16:13:56.8750","2019-04-23 16:27:38.6180",184,"S 5th Street & Nicollet Mall",44.97866517955856,-93.270503282547,196,"Groveland Ave & Clifton Place",44.966145,-93.286294,1376,"Subscriber",1980,2,"Classic"
1392,"2019-04-23 16:14:18.9190","2019-04-23 16:37:31.5930",23,"2nd Ave N & Washington Ave N",44.983800030709666,-93.27103167772293,19,"Lyndale Ave S & 22nd Street ",44.9608172131794,-93.28814283013344,656,"Customer",1967,1,"Classic"
68229,"2019-04-23 16:14:31.4490","2019-04-24 11:11:41.4050",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,1106,"Customer",1969,0,"Classic"
1633,"2019-04-23 16:15:07.8570","2019-04-23 16:42:21.4020",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,1511,"Customer",1974,1,"Classic"
239,"2019-04-23 16:15:12.8290","2019-04-23 16:19:12.1370",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,1013,"Customer",1986,1,"Classic"
1610,"2019-04-23 16:15:31.5540","2019-04-23 16:42:22.0190",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,489,"Customer",1974,1,"Classic"
2558,"2019-04-23 16:15:31.5860","2019-04-23 16:58:10.1460",21,"Social Sciences",44.97063897849033,-93.24355244636536,51,"Dupont Ave S & 22nd Street",44.96144162045103,-93.29303517937659,1994,"Subscriber",1966,2,"Classic"
287,"2019-04-23 16:16:20.4980","2019-04-23 16:21:07.8490",210,"Civil Engineering",44.976096,-93.231958,209,"Willey Hall",44.972404,-93.242891,1431,"Customer",1999,1,"Classic"
